"Activity" "Subject_id" "Measure_Axis" "average"
"STANDING" 9 "tBodyGyroMag-mean()" -0.921030223111111
"STANDING" 9 "tBodyGyroMag-std()" -0.908291403111111
"STANDING" 9 "tBodyGyroJerkMag-mean()" -0.969824044222222
"STANDING" 9 "tBodyGyroJerkMag-std()" -0.965287050888889
"STANDING" 9 "fBodyAcc-mean()-X" -0.971662692
"STANDING" 9 "fBodyAcc-mean()-Y" -0.944849431777778
"STANDING" 9 "fBodyAcc-mean()-Z" -0.941686874222222
"STANDING" 9 "fBodyAcc-std()-X" -0.977579248444444
"STANDING" 9 "fBodyAcc-std()-Y" -0.938790016888889
"STANDING" 9 "fBodyAcc-std()-Z" -0.913896832222222
"STANDING" 9 "fBodyAcc-meanFreq()-X" -0.105711680368889
"STANDING" 9 "fBodyAcc-meanFreq()-Y" -0.00378721862222222
"STANDING" 9 "fBodyAcc-meanFreq()-Z" 0.000165424148888888
"STANDING" 9 "fBodyAccJerk-mean()-X" -0.971313768666667
"STANDING" 9 "fBodyAccJerk-mean()-Y" -0.962624298888889
"STANDING" 9 "fBodyAccJerk-mean()-Z" -0.967129200444444
"STANDING" 9 "fBodyAccJerk-std()-X" -0.971278823333333
"STANDING" 9 "fBodyAccJerk-std()-Y" -0.968234579555556
"STANDING" 9 "fBodyAccJerk-std()-Z" -0.972588748666667
"STANDING" 9 "fBodyAccJerk-meanFreq()-X" -0.0235041479111111
"STANDING" 9 "fBodyAccJerk-meanFreq()-Y" -0.0981894026
"STANDING" 9 "fBodyAccJerk-meanFreq()-Z" -0.128067958244444
"STANDING" 9 "fBodyGyro-mean()-X" -0.916974437555556
"STANDING" 9 "fBodyGyro-mean()-Y" -0.954514301555556
"STANDING" 9 "fBodyGyro-mean()-Z" -0.941510336
"STANDING" 9 "fBodyGyro-std()-X" -0.924738576444444
"STANDING" 9 "fBodyGyro-std()-Y" -0.941950576888889
"STANDING" 9 "fBodyGyro-std()-Z" -0.944942811777778
"STANDING" 9 "fBodyGyro-meanFreq()-X" -0.222857823644444
"STANDING" 9 "fBodyGyro-meanFreq()-Y" -0.348959970422222
"STANDING" 9 "fBodyGyro-meanFreq()-Z" -0.16576126334
"STANDING" 9 "fBodyAccMag-mean()" -0.946330171777778
"STANDING" 9 "fBodyAccMag-std()" -0.940265546444444
"STANDING" 9 "fBodyAccMag-meanFreq()" 0.0235738706622222
"STANDING" 9 "fBodyBodyAccJerkMag-mean()" -0.963242884
"STANDING" 9 "fBodyBodyAccJerkMag-std()" -0.963593159555556
"STANDING" 9 "fBodyBodyAccJerkMag-meanFreq()" 0.200537688288889
"STANDING" 9 "fBodyBodyGyroMag-mean()" -0.929769067777778
"STANDING" 9 "fBodyBodyGyroMag-std()" -0.910909659555556
"STANDING" 9 "fBodyBodyGyroMag-meanFreq()" -0.174953568622222
"STANDING" 9 "fBodyBodyGyroJerkMag-mean()" -0.967491628
"STANDING" 9 "fBodyBodyGyroJerkMag-std()" -0.964770799111111
"STANDING" 9 "fBodyBodyGyroJerkMag-meanFreq()" 0.0243650848444444
"STANDING" 9 "angle(tBodyAccMean,gravity)" 0.0116017230222222
"STANDING" 9 "angle(tBodyAccJerkMean),gravityMean)" 0.00486631672888889
"STANDING" 9 "angle(tBodyGyroMean,gravityMean)" 0.0457096772222222
"STANDING" 9 "angle(tBodyGyroJerkMean,gravityMean)" 0.0328201066444444
"STANDING" 9 "angle(X,gravityMean)" -0.859607609333333
"STANDING" 9 "angle(Y,gravityMean)" 0.0909985561777778
"STANDING" 9 "angle(Z,gravityMean)" 0.0154296719333333
"STANDING" 10 "tBodyAcc-mean()-X" 0.276650300681818
"STANDING" 10 "tBodyAcc-mean()-Y" -0.0155418603409091
"STANDING" 10 "tBodyAcc-mean()-Z" -0.107964083931818
"STANDING" 10 "tBodyAcc-std()-X" -0.978403481818182
"STANDING" 10 "tBodyAcc-std()-Y" -0.919561843409091
"STANDING" 10 "tBodyAcc-std()-Z" -0.941271440454545
"STANDING" 10 "tGravityAcc-mean()-X" 0.954008785454545
"STANDING" 10 "tGravityAcc-mean()-Y" -0.0431597830454545
"STANDING" 10 "tGravityAcc-mean()-Z" 0.0346980210431818
"STANDING" 10 "tGravityAcc-std()-X" -0.991259485
"STANDING" 10 "tGravityAcc-std()-Y" -0.975410724090909
"STANDING" 10 "tGravityAcc-std()-Z" -0.959579657727273
"STANDING" 10 "tBodyAccJerk-mean()-X" 0.0809784390227273
"STANDING" 10 "tBodyAccJerk-mean()-Y" 0.0119007630575
"STANDING" 10 "tBodyAccJerk-mean()-Z" -0.00485841031477273
"STANDING" 10 "tBodyAccJerk-std()-X" -0.964311490454545
"STANDING" 10 "tBodyAccJerk-std()-Y" -0.941328663409091
"STANDING" 10 "tBodyAccJerk-std()-Z" -0.9764306
"STANDING" 10 "tBodyGyro-mean()-X" -0.0281854325604545
"STANDING" 10 "tBodyGyro-mean()-Y" -0.0876820486363636
"STANDING" 10 "tBodyGyro-mean()-Z" 0.103251560681818
"STANDING" 10 "tBodyGyro-std()-X" -0.929895057954545
"STANDING" 10 "tBodyGyro-std()-Y" -0.958861164090909
"STANDING" 10 "tBodyGyro-std()-Z" -0.953681099545455
"STANDING" 10 "tBodyGyroJerk-mean()-X" -0.104753833181818
"STANDING" 10 "tBodyGyroJerk-mean()-Y" -0.0371593000727273
"STANDING" 10 "tBodyGyroJerk-mean()-Z" -0.0584162547045455
"STANDING" 10 "tBodyGyroJerk-std()-X" -0.950367548409091
"STANDING" 10 "tBodyGyroJerk-std()-Y" -0.976445016590909
"STANDING" 10 "tBodyGyroJerk-std()-Z" -0.969051030681818
"STANDING" 10 "tBodyAccMag-mean()" -0.951988907954545
"STANDING" 10 "tBodyAccMag-std()" -0.937264537954545
"STANDING" 10 "tGravityAccMag-mean()" -0.951988907954545
"STANDING" 10 "tGravityAccMag-std()" -0.937264537954545
"STANDING" 10 "tBodyAccJerkMag-mean()" -0.965163818409091
"STANDING" 10 "tBodyAccJerkMag-std()" -0.952058214545455
"STANDING" 10 "tBodyGyroMag-mean()" -0.929787259772727
"STANDING" 10 "tBodyGyroMag-std()" -0.920486810227273
"STANDING" 10 "tBodyGyroJerkMag-mean()" -0.971637661590909
"STANDING" 10 "tBodyGyroJerkMag-std()" -0.964409410454545
"STANDING" 10 "fBodyAcc-mean()-X" -0.970099814318182
"STANDING" 10 "fBodyAcc-mean()-Y" -0.923378745227273
"STANDING" 10 "fBodyAcc-mean()-Z" -0.955272383863636
"STANDING" 10 "fBodyAcc-std()-X" -0.982949246136364
"STANDING" 10 "fBodyAcc-std()-Y" -0.921860476590909
"STANDING" 10 "fBodyAcc-std()-Z" -0.938098683181818
"STANDING" 10 "fBodyAcc-meanFreq()-X" 0.159123629063636
"STANDING" 10 "fBodyAcc-meanFreq()-Y" -0.0126234259545455
"STANDING" 10 "fBodyAcc-meanFreq()-Z" 0.0776098480747727
"STANDING" 10 "fBodyAccJerk-mean()-X" -0.963565166136364
"STANDING" 10 "fBodyAccJerk-mean()-Y" -0.942187760454545
"STANDING" 10 "fBodyAccJerk-mean()-Z" -0.972241512272727
"STANDING" 10 "fBodyAccJerk-std()-X" -0.968612135909091
"STANDING" 10 "fBodyAccJerk-std()-Y" -0.944847393636364
"STANDING" 10 "fBodyAccJerk-std()-Z" -0.979428729090909
"STANDING" 10 "fBodyAccJerk-meanFreq()-X" 0.253301389636364
"STANDING" 10 "fBodyAccJerk-meanFreq()-Y" -0.187095243409091
"STANDING" 10 "fBodyAccJerk-meanFreq()-Z" 0.00562873853409091
"STANDING" 10 "fBodyGyro-mean()-X" -0.924005912954545
"STANDING" 10 "fBodyGyro-mean()-Y" -0.960323800909091
"STANDING" 10 "fBodyGyro-mean()-Z" -0.950915730909091
"STANDING" 10 "fBodyGyro-std()-X" -0.932273942727273
"STANDING" 10 "fBodyGyro-std()-Y" -0.958399857954545
"STANDING" 10 "fBodyGyro-std()-Z" -0.958901257272727
"STANDING" 10 "fBodyGyro-meanFreq()-X" -0.281787222606818
"STANDING" 10 "fBodyGyro-meanFreq()-Y" -0.164082230704545
"STANDING" 10 "fBodyGyro-meanFreq()-Z" -0.0988874452431818
"STANDING" 10 "fBodyAccMag-mean()" -0.9401101675
"STANDING" 10 "fBodyAccMag-std()" -0.945048242954545
"STANDING" 10 "fBodyAccMag-meanFreq()" 0.0902454673818182
"STANDING" 10 "fBodyBodyAccJerkMag-mean()" -0.951633690454545
"STANDING" 10 "fBodyBodyAccJerkMag-std()" -0.952105964545455
"STANDING" 10 "fBodyBodyAccJerkMag-meanFreq()" 0.197319524797727
"STANDING" 10 "fBodyBodyGyroMag-mean()" -0.937786743409091
"STANDING" 10 "fBodyBodyGyroMag-std()" -0.922961550454545
"STANDING" 10 "fBodyBodyGyroMag-meanFreq()" -0.226492596295455
"STANDING" 10 "fBodyBodyGyroJerkMag-mean()" -0.965614081363636
"STANDING" 10 "fBodyBodyGyroJerkMag-std()" -0.965055815454545
"STANDING" 10 "fBodyBodyGyroJerkMag-meanFreq()" 0.0133897488363636
"STANDING" 10 "angle(tBodyAccMean,gravity)" -0.0137904686068182
"STANDING" 10 "angle(tBodyAccJerkMean),gravityMean)" 0.0303705889893182
"STANDING" 10 "angle(tBodyGyroMean,gravityMean)" 0.03361076375
"STANDING" 10 "angle(tBodyGyroJerkMean,gravityMean)" 0.114195806227273
"STANDING" 10 "angle(X,gravityMean)" -0.817648123636364
"STANDING" 10 "angle(Y,gravityMean)" 0.112597078427273
"STANDING" 10 "angle(Z,gravityMean)" -0.00256864090227273
"STANDING" 12 "tBodyAcc-mean()-X" 0.277405834918033
"STANDING" 12 "tBodyAcc-mean()-Y" -0.0169002543196721
"STANDING" 12 "tBodyAcc-mean()-Z" -0.105526999754098
"STANDING" 12 "tBodyAcc-std()-X" -0.981243992459016
"STANDING" 12 "tBodyAcc-std()-Y" -0.923140254098361
"STANDING" 12 "tBodyAcc-std()-Z" -0.920684800114754
"STANDING" 12 "tGravityAcc-mean()-X" 0.957317821803279
"STANDING" 12 "tGravityAcc-mean()-Y" -0.21886535557377
"STANDING" 12 "tGravityAcc-mean()-Z" -0.0395382767304918
"STANDING" 12 "tGravityAcc-std()-X" -0.985314210491803
"STANDING" 12 "tGravityAcc-std()-Y" -0.970482614590164
"STANDING" 12 "tGravityAcc-std()-Z" -0.939534099016393
"STANDING" 12 "tBodyAccJerk-mean()-X" 0.0744631761967213
"STANDING" 12 "tBodyAccJerk-mean()-Y" 0.0100480041062295
"STANDING" 12 "tBodyAccJerk-mean()-Z" -0.00788131384131148
"STANDING" 12 "tBodyAccJerk-std()-X" -0.972440195081967
"STANDING" 12 "tBodyAccJerk-std()-Y" -0.953203115409836
"STANDING" 12 "tBodyAccJerk-std()-Z" -0.975556976885246
"STANDING" 12 "tBodyGyro-mean()-X" -0.0300030427426229
"STANDING" 12 "tBodyGyro-mean()-Y" -0.0700083750360656
"STANDING" 12 "tBodyGyro-mean()-Z" 0.074256819
"STANDING" 12 "tBodyGyro-std()-X" -0.883655251803279
"STANDING" 12 "tBodyGyro-std()-Y" -0.941469207540984
"STANDING" 12 "tBodyGyro-std()-Z" -0.950364757540984
"STANDING" 12 "tBodyGyroJerk-mean()-X" -0.0976380412377049
"STANDING" 12 "tBodyGyroJerk-mean()-Y" -0.0409520826508197
"STANDING" 12 "tBodyGyroJerk-mean()-Z" -0.0482863736885246
"STANDING" 12 "tBodyGyroJerk-std()-X" -0.955415641803279
"STANDING" 12 "tBodyGyroJerk-std()-Y" -0.971195487377049
"STANDING" 12 "tBodyGyroJerk-std()-Z" -0.973689389672131
"STANDING" 12 "tBodyAccMag-mean()" -0.941459935081967
"STANDING" 12 "tBodyAccMag-std()" -0.935232945245902
"STANDING" 12 "tGravityAccMag-mean()" -0.941459935081967
"STANDING" 12 "tGravityAccMag-std()" -0.935232945245902
"STANDING" 12 "tBodyAccJerkMag-mean()" -0.968790683278689
"STANDING" 12 "tBodyAccJerkMag-std()" -0.962678857213115
"STANDING" 12 "tBodyGyroMag-mean()" -0.888101372786885
"STANDING" 12 "tBodyGyroMag-std()" -0.852271618032787
"STANDING" 12 "tBodyGyroJerkMag-mean()" -0.969289973606557
"STANDING" 12 "tBodyGyroJerkMag-std()" -0.961923171967213
"STANDING" 12 "fBodyAcc-mean()-X" -0.976469472295082
"STANDING" 12 "fBodyAcc-mean()-Y" -0.932775677704918
"STANDING" 12 "fBodyAcc-mean()-Z" -0.947178200163934
"STANDING" 12 "fBodyAcc-std()-X" -0.983647207377049
"STANDING" 12 "fBodyAcc-std()-Y" -0.922852028360656
"STANDING" 12 "fBodyAcc-std()-Z" -0.914189183770492
"STANDING" 12 "fBodyAcc-meanFreq()-X" 0.0636237568327869
"STANDING" 12 "fBodyAcc-meanFreq()-Y" -0.0493281733262295
"STANDING" 12 "fBodyAcc-meanFreq()-Z" 0.0798244568180328
"STANDING" 12 "fBodyAccJerk-mean()-X" -0.971971634098361
"STANDING" 12 "fBodyAccJerk-mean()-Y" -0.95329178
"STANDING" 12 "fBodyAccJerk-mean()-Z" -0.971122527868852
"STANDING" 12 "fBodyAccJerk-std()-X" -0.975581439016393
"STANDING" 12 "fBodyAccJerk-std()-Y" -0.95666634442623
"STANDING" 12 "fBodyAccJerk-std()-Z" -0.978792832786885
"STANDING" 12 "fBodyAccJerk-meanFreq()-X" 0.230672593114754
"STANDING" 12 "fBodyAccJerk-meanFreq()-Y" -0.174967084639344
"STANDING" 12 "fBodyAccJerk-meanFreq()-Z" 0.0113820599131148
"STANDING" 12 "fBodyGyro-mean()-X" -0.890292711147541
"STANDING" 12 "fBodyGyro-mean()-Y" -0.948251856721312
"STANDING" 12 "fBodyGyro-mean()-Z" -0.95260195295082
"STANDING" 12 "fBodyGyro-std()-X" -0.884385204098361
"STANDING" 12 "fBodyGyro-std()-Y" -0.938529853770492
"STANDING" 12 "fBodyGyro-std()-Z" -0.954335764426229
"STANDING" 12 "fBodyGyro-meanFreq()-X" -0.241064349721311
"STANDING" 12 "fBodyGyro-meanFreq()-Y" -0.143868272885738
"STANDING" 12 "fBodyGyro-meanFreq()-Z" -0.130538981132787
"STANDING" 12 "fBodyAccMag-mean()" -0.945217802786885
"STANDING" 12 "fBodyAccMag-std()" -0.939741929016393
"STANDING" 12 "fBodyAccMag-meanFreq()" 0.0468988697540984
"STANDING" 12 "fBodyBodyAccJerkMag-mean()" -0.960859009508197
"STANDING" 12 "fBodyBodyAccJerkMag-std()" -0.964145595245902
"STANDING" 12 "fBodyBodyAccJerkMag-meanFreq()" 0.176598692655738
"STANDING" 12 "fBodyBodyGyroMag-mean()" -0.902356765573771
"STANDING" 12 "fBodyBodyGyroMag-std()" -0.850033171967213
"STANDING" 12 "fBodyBodyGyroMag-meanFreq()" -0.261496565898361
"STANDING" 12 "fBodyBodyGyroJerkMag-mean()" -0.963059791967213
"STANDING" 12 "fBodyBodyGyroJerkMag-std()" -0.962909739016393
"STANDING" 12 "fBodyBodyGyroJerkMag-meanFreq()" 0.0162815453606557
"STANDING" 12 "angle(tBodyAccMean,gravity)" 0.00891991761311475
"STANDING" 12 "angle(tBodyAccJerkMean),gravityMean)" 0.0123418553803279
"STANDING" 12 "angle(tBodyGyroMean,gravityMean)" 0.0289201456934426
"STANDING" 12 "angle(tBodyGyroJerkMean,gravityMean)" -0.013212840047541
"STANDING" 12 "angle(X,gravityMean)" -0.792684913278689
"STANDING" 12 "angle(Y,gravityMean)" 0.232979146393443
"STANDING" 12 "angle(Z,gravityMean)" 0.0491145447693443
"STANDING" 13 "tBodyAcc-mean()-X" 0.277758431052632
"STANDING" 13 "tBodyAcc-mean()-Y" -0.0167891993964912
"STANDING" 13 "tBodyAcc-mean()-Z" -0.112124137754386
"STANDING" 13 "tBodyAcc-std()-X" -0.991020759298246
"STANDING" 13 "tBodyAcc-std()-Y" -0.949422439473684
"STANDING" 13 "tBodyAcc-std()-Z" -0.967538031754386
"STANDING" 13 "tGravityAcc-mean()-X" 0.942695296842105
"STANDING" 13 "tGravityAcc-mean()-Y" -0.239943146315789
"STANDING" 13 "tGravityAcc-mean()-Z" -0.0524856614035088
"STANDING" 13 "tGravityAcc-std()-X" -0.992232401754386
"STANDING" 13 "tGravityAcc-std()-Y" -0.974681225789474
"STANDING" 13 "tGravityAcc-std()-Z" -0.976827157368421
"STANDING" 13 "tBodyAccJerk-mean()-X" 0.0758630962280702
"STANDING" 13 "tBodyAccJerk-mean()-Y" 0.00762035230350877
"STANDING" 13 "tBodyAccJerk-mean()-Z" -0.000704979340543859
"STANDING" 13 "tBodyAccJerk-std()-X" -0.987636104210526
"STANDING" 13 "tBodyAccJerk-std()-Y" -0.977704172105263
"STANDING" 13 "tBodyAccJerk-std()-Z" -0.986926242631579
"STANDING" 13 "tBodyGyro-mean()-X" -0.0295492164431579
"STANDING" 13 "tBodyGyro-mean()-Y" -0.0753205243684211
"STANDING" 13 "tBodyGyro-mean()-Z" 0.085471246877193
"STANDING" 13 "tBodyGyro-std()-X" -0.955577395789474
"STANDING" 13 "tBodyGyro-std()-Y" -0.971721755964912
"STANDING" 13 "tBodyGyro-std()-Z" -0.973436596140351
"STANDING" 13 "tBodyGyroJerk-mean()-X" -0.0981199986666667
"STANDING" 13 "tBodyGyroJerk-mean()-Y" -0.0412872577807018
"STANDING" 13 "tBodyGyroJerk-mean()-Z" -0.053926078122807
"STANDING" 13 "tBodyGyroJerk-std()-X" -0.978465124561404
"STANDING" 13 "tBodyGyroJerk-std()-Y" -0.980982661403509
"STANDING" 13 "tBodyGyroJerk-std()-Z" -0.985177042982456
"STANDING" 13 "tBodyAccMag-mean()" -0.971564243157895
"STANDING" 13 "tBodyAccMag-std()" -0.968519673859649
"STANDING" 13 "tGravityAccMag-mean()" -0.971564243157895
"STANDING" 13 "tGravityAccMag-std()" -0.968519673859649
"STANDING" 13 "tBodyAccJerkMag-mean()" -0.98680002754386
"STANDING" 13 "tBodyAccJerkMag-std()" -0.981865616666667
"STANDING" 13 "tBodyGyroMag-mean()" -0.95782537245614
"STANDING" 13 "tBodyGyroMag-std()" -0.944980198421053
"STANDING" 13 "tBodyGyroJerkMag-mean()" -0.983637634912281
"STANDING" 13 "tBodyGyroJerkMag-std()" -0.976197659649123
"STANDING" 13 "fBodyAcc-mean()-X" -0.989425965614035
"STANDING" 13 "fBodyAcc-mean()-Y" -0.959427618245614
"STANDING" 13 "fBodyAcc-mean()-Z" -0.97756730122807
"STANDING" 13 "fBodyAcc-std()-X" -0.991817705263158
"STANDING" 13 "fBodyAcc-std()-Y" -0.947179813157895
"STANDING" 13 "fBodyAcc-std()-Z" -0.964048080877193
"STANDING" 13 "fBodyAcc-meanFreq()-X" 0.0328062514403509
"STANDING" 13 "fBodyAcc-meanFreq()-Y" -0.0303584248157895
"STANDING" 13 "fBodyAcc-meanFreq()-Z" 0.087427326231579
"STANDING" 13 "fBodyAccJerk-mean()-X" -0.988198276666667
"STANDING" 13 "fBodyAccJerk-mean()-Y" -0.977752775438597
"STANDING" 13 "fBodyAccJerk-mean()-Z" -0.98460855877193
"STANDING" 13 "fBodyAccJerk-std()-X" -0.988185112807018
"STANDING" 13 "fBodyAccJerk-std()-Y" -0.979412252631579
"STANDING" 13 "fBodyAccJerk-std()-Z" -0.987871530526316
"STANDING" 13 "fBodyAccJerk-meanFreq()-X" 0.237964693460702
"STANDING" 13 "fBodyAccJerk-meanFreq()-Y" -0.047896000245614
"STANDING" 13 "fBodyAccJerk-meanFreq()-Z" 0.106886230594386
"STANDING" 13 "fBodyGyro-mean()-X" -0.957154108421053
"STANDING" 13 "fBodyGyro-mean()-Y" -0.97291308
"STANDING" 13 "fBodyGyro-mean()-Z" -0.974394378070175
"STANDING" 13 "fBodyGyro-std()-X" -0.955818411578947
"STANDING" 13 "fBodyGyro-std()-Y" -0.97142515122807
"STANDING" 13 "fBodyGyro-std()-Z" -0.97553326754386
"STANDING" 13 "fBodyGyro-meanFreq()-X" -0.25106304754386
"STANDING" 13 "fBodyGyro-meanFreq()-Y" -0.170676014929825
"STANDING" 13 "fBodyGyro-meanFreq()-Z" -0.0652523063612105
"STANDING" 13 "fBodyAccMag-mean()" -0.972393559473684
"STANDING" 13 "fBodyAccMag-std()" -0.970445378947368
"STANDING" 13 "fBodyAccMag-meanFreq()" 0.0936059842982456
"STANDING" 13 "fBodyBodyAccJerkMag-mean()" -0.981977536491228
"STANDING" 13 "fBodyBodyAccJerkMag-std()" -0.980621262631579
"STANDING" 13 "fBodyBodyAccJerkMag-meanFreq()" 0.298745382305263
"STANDING" 13 "fBodyBodyGyroMag-mean()" -0.957488799473684
"STANDING" 13 "fBodyBodyGyroMag-std()" -0.946857485438596
"STANDING" 13 "fBodyBodyGyroMag-meanFreq()" -0.116504835842105
"STANDING" 13 "fBodyBodyGyroJerkMag-mean()" -0.977197403859649
"STANDING" 13 "fBodyBodyGyroJerkMag-std()" -0.976467330175439
"STANDING" 13 "fBodyBodyGyroJerkMag-meanFreq()" 0.175957474047544
"STANDING" 13 "angle(tBodyAccMean,gravity)" 0.0144234182722807
"STANDING" 13 "angle(tBodyAccJerkMean),gravityMean)" -0.0235598900684211
"STANDING" 13 "angle(tBodyGyroMean,gravityMean)" 0.0407220729824561
"STANDING" 13 "angle(tBodyGyroJerkMean,gravityMean)" -0.0309467302614035
"STANDING" 13 "angle(X,gravityMean)" -0.741685939122807
"STANDING" 13 "angle(Y,gravityMean)" 0.247241071929825
"STANDING" 13 "angle(Z,gravityMean)" 0.0582448749219298
"STANDING" 18 "tBodyAcc-mean()-X" 0.278458805890411
"STANDING" 18 "tBodyAcc-mean()-Y" -0.0166353518150685
"STANDING" 18 "tBodyAcc-mean()-Z" -0.108453355945205
"STANDING" 18 "tBodyAcc-std()-X" -0.992019762739726
"STANDING" 18 "tBodyAcc-std()-Y" -0.95422343630137
"STANDING" 18 "tBodyAcc-std()-Z" -0.961873909178082
"STANDING" 18 "tGravityAcc-mean()-X" 0.947573239863014
"STANDING" 18 "tGravityAcc-mean()-Y" -0.204206320958904
"STANDING" 18 "tGravityAcc-mean()-Z" -0.0485767106575342
"STANDING" 18 "tGravityAcc-std()-X" -0.994270075205479
"STANDING" 18 "tGravityAcc-std()-Y" -0.981335941917808
"STANDING" 18 "tGravityAcc-std()-Z" -0.976044291369863
"STANDING" 18 "tBodyAccJerk-mean()-X" 0.0753539482328767
"STANDING" 18 "tBodyAccJerk-mean()-Y" 0.0104698718417123
"STANDING" 18 "tBodyAccJerk-mean()-Z" -0.00181640480191781
"STANDING" 18 "tBodyAccJerk-std()-X" -0.989436673835616
"STANDING" 18 "tBodyAccJerk-std()-Y" -0.975277836849315
"STANDING" 18 "tBodyAccJerk-std()-Z" -0.988455249452055
"STANDING" 18 "tBodyGyro-mean()-X" -0.0265873248835616
"STANDING" 18 "tBodyGyro-mean()-Y" -0.0732260127945206
"STANDING" 18 "tBodyGyro-mean()-Z" 0.0843190675616438
"STANDING" 18 "tBodyGyro-std()-X" -0.962254249589041
"STANDING" 18 "tBodyGyro-std()-Y" -0.980417134246575
"STANDING" 18 "tBodyGyro-std()-Z" -0.972820402739726
"STANDING" 18 "tBodyGyroJerk-mean()-X" -0.0987174024657534
"STANDING" 18 "tBodyGyroJerk-mean()-Y" -0.0406573412739726
"STANDING" 18 "tBodyGyroJerk-mean()-Z" -0.0532384453013699
"STANDING" 18 "tBodyGyroJerk-std()-X" -0.981970965890411
"STANDING" 18 "tBodyGyroJerk-std()-Y" -0.991151973150685
"STANDING" 18 "tBodyGyroJerk-std()-Z" -0.986259015753425
"STANDING" 18 "tBodyAccMag-mean()" -0.972607495342466
"STANDING" 18 "tBodyAccMag-std()" -0.972285545479452
"STANDING" 18 "tGravityAccMag-mean()" -0.972607495342466
"STANDING" 18 "tGravityAccMag-std()" -0.972285545479452
"STANDING" 18 "tBodyAccJerkMag-mean()" -0.98596529369863
"STANDING" 18 "tBodyAccJerkMag-std()" -0.986015285890411
"STANDING" 18 "tBodyGyroMag-mean()" -0.963006793150685
"STANDING" 18 "tBodyGyroMag-std()" -0.959797118082192
"STANDING" 18 "tBodyGyroJerkMag-mean()" -0.988685954931507
"STANDING" 18 "tBodyGyroJerkMag-std()" -0.988519665753425
"STANDING" 18 "fBodyAcc-mean()-X" -0.990409919315068
"STANDING" 18 "fBodyAcc-mean()-Y" -0.961239135479452
"STANDING" 18 "fBodyAcc-mean()-Z" -0.975772813972603
"STANDING" 18 "fBodyAcc-std()-X" -0.992789068493151
"STANDING" 18 "fBodyAcc-std()-Y" -0.952911994794521
"STANDING" 18 "fBodyAcc-std()-Z" -0.957216177945206
"STANDING" 18 "fBodyAcc-meanFreq()-X" 0.0156695760694521
"STANDING" 18 "fBodyAcc-meanFreq()-Y" -0.0437104539219178
"STANDING" 18 "fBodyAcc-meanFreq()-Z" -0.017642153260274
"STANDING" 18 "fBodyAccJerk-mean()-X" -0.989544971232877
"STANDING" 18 "fBodyAccJerk-mean()-Y" -0.975243689589041
"STANDING" 18 "fBodyAccJerk-mean()-Z" -0.986265653561644
"STANDING" 18 "fBodyAccJerk-std()-X" -0.990287933424657
"STANDING" 18 "fBodyAccJerk-std()-Y" -0.977179032191781
"STANDING" 18 "fBodyAccJerk-std()-Z" -0.989275839041096
"STANDING" 18 "fBodyAccJerk-meanFreq()-X" 0.200295939657534
"STANDING" 18 "fBodyAccJerk-meanFreq()-Y" -0.157432016482192
"STANDING" 18 "fBodyAccJerk-meanFreq()-Z" 0.00408966055068493
"STANDING" 18 "fBodyGyro-mean()-X" -0.964428926438356
"STANDING" 18 "fBodyGyro-mean()-Y" -0.983561159726027
"STANDING" 18 "fBodyGyro-mean()-Z" -0.974294413013699
"STANDING" 18 "fBodyGyro-std()-X" -0.962272711643836
"STANDING" 18 "fBodyGyro-std()-Y" -0.978801848493151
"STANDING" 18 "fBodyGyro-std()-Z" -0.974822589589041
"STANDING" 18 "fBodyGyro-meanFreq()-X" -0.250059300982877
"STANDING" 18 "fBodyGyro-meanFreq()-Y" -0.264498462054794
"STANDING" 18 "fBodyGyro-meanFreq()-Z" -0.100456190560274
"STANDING" 18 "fBodyAccMag-mean()" -0.976797646027397
"STANDING" 18 "fBodyAccMag-std()" -0.973264853561644
"STANDING" 18 "fBodyAccMag-meanFreq()" 0.0447928488520548
"STANDING" 18 "fBodyBodyAccJerkMag-mean()" -0.984987073150685
"STANDING" 18 "fBodyBodyAccJerkMag-std()" -0.986277356712329
"STANDING" 18 "fBodyBodyAccJerkMag-meanFreq()" 0.361013970013699
"STANDING" 18 "fBodyBodyGyroMag-mean()" -0.972352593013699
"STANDING" 18 "fBodyBodyGyroMag-std()" -0.95911345739726
"STANDING" 18 "fBodyBodyGyroMag-meanFreq()" -0.212559690808219
"STANDING" 18 "fBodyBodyGyroJerkMag-mean()" -0.988960668767123
"STANDING" 18 "fBodyBodyGyroJerkMag-std()" -0.988407465205479
"STANDING" 18 "fBodyBodyGyroJerkMag-meanFreq()" 0.098540152739726
"STANDING" 18 "angle(tBodyAccMean,gravity)" 0.00991716683630137
"STANDING" 18 "angle(tBodyAccJerkMean),gravityMean)" 0.000636839232876713
"STANDING" 18 "angle(tBodyGyroMean,gravityMean)" -0.0325280581041096
"STANDING" 18 "angle(tBodyGyroJerkMean,gravityMean)" -0.00680588488767123
"STANDING" 18 "angle(X,gravityMean)" -0.77468191260274
"STANDING" 18 "angle(Y,gravityMean)" 0.223141827534247
"STANDING" 18 "angle(Z,gravityMean)" 0.0557066927123288
"STANDING" 20 "tBodyAcc-mean()-X" 0.278076904657534
"STANDING" 20 "tBodyAcc-mean()-Y" -0.0180695049161644
"STANDING" 20 "tBodyAcc-mean()-Z" -0.100402759931507
"STANDING" 20 "tBodyAcc-std()-X" -0.967209961232877
